data,pattern,vertex_count,edge_count,diameter,girth,radius,avg_path_length,avg_eigenvector_centrality,max_eigenvector_centrality,min_eigenvector_centrality,avg_eccentricity,max_eccentricity,min_eccentricity,is_bipartite,is_connected,density,avg_degree,max_degree,min_degree,edge_connectivity,vertex_connectivity,label_count,label_max,label_min,label_mean,label_std
patents,query_sparse_32_133,32,88,19,3,10.0,6.47,0.247,1.0,0.0,14.688,19.0,10.0,False,True,0.177,5.5,12,2,2,1,15,4,1,2.133,1.06
patents,query_dense_8_13,8,32,3,3,2.0,1.464,0.725,1.0,0.384,2.25,3.0,2.0,False,True,1.143,8.0,12,4,4,2,6,3,1,1.333,0.816
patents,query_sparse_32_43,32,88,17,3,9.0,6.296,0.249,1.0,0.0,13.438,17.0,9.0,False,True,0.177,5.5,12,2,2,1,14,5,1,2.286,1.204
patents,query_sparse_16_148,16,44,7,4,4.0,2.9,0.485,1.0,0.007,5.5,7.0,4.0,True,True,0.367,5.5,12,2,2,1,11,3,1,1.455,0.688
patents,query_sparse_8_21,8,22,4,3,2.0,1.964,0.637,1.0,0.086,3.25,4.0,2.0,False,True,0.786,5.5,8,2,2,1,7,2,1,1.143,0.378
patents,query_dense_24_15,24,80,10,3,5.0,3.797,0.359,1.0,0.0,8.417,10.0,5.0,False,True,0.29,6.667,18,2,2,1,13,4,1,1.846,1.068
patents,query_dense_32_34,32,202,5,3,3.0,2.331,0.399,1.0,0.004,4.156,5.0,3.0,False,True,0.407,12.625,30,4,4,1,14,4,1,2.286,1.069
patents,query_dense_16_165,16,52,8,3,4.0,2.95,0.498,1.0,0.003,5.875,8.0,4.0,False,True,0.433,6.5,12,2,2,1,12,2,1,1.333,0.492
patents,query_sparse_24_113,24,66,13,4,7.0,4.254,0.353,1.0,0.0,9.208,13.0,7.0,True,True,0.239,5.5,14,2,2,1,16,3,1,1.5,0.632
patents,query_sparse_24_101,24,66,12,3,6.0,4.152,0.304,1.0,0.0,8.875,12.0,6.0,False,True,0.239,5.5,12,2,2,1,14,4,1,1.714,0.914
patents,query_sparse_32_160,32,88,11,3,6.0,4.704,0.312,1.0,0.0,8.75,11.0,6.0,False,True,0.177,5.5,10,2,2,1,17,4,1,1.882,0.993
patents,query_sparse_24_132,24,66,13,3,7.0,4.478,0.286,1.0,0.0,9.875,13.0,7.0,False,True,0.239,5.5,16,2,2,1,14,5,1,1.714,1.069
patents,query_dense_24_54,24,94,10,3,5.0,3.536,0.451,1.0,0.0,8.125,10.0,5.0,False,True,0.341,7.833,16,2,2,1,16,4,1,1.5,1.033
patents,query_sparse_8_187,8,22,3,3,2.0,1.821,0.662,1.0,0.187,2.75,3.0,2.0,False,True,0.786,5.5,8,2,2,1,7,2,1,1.143,0.378
patents,query_dense_16_12,16,52,9,3,5.0,3.292,0.409,1.0,0.0,6.812,9.0,5.0,False,True,0.433,6.5,14,2,2,1,12,3,1,1.333,0.651
patents,query_sparse_32_55,32,88,10,3,5.0,4.121,0.348,1.0,0.0,8.125,10.0,5.0,False,True,0.177,5.5,12,2,2,1,17,5,1,1.882,1.166
patents,query_dense_16_15,16,144,3,3,2.0,1.433,0.751,1.0,0.083,2.312,3.0,2.0,False,True,1.2,18.0,24,2,2,1,13,2,1,1.231,0.439
patents,query_dense_32_137,32,138,9,3,5.0,3.405,0.319,1.0,0.0,7.125,9.0,5.0,False,True,0.278,8.625,18,2,2,1,14,4,1,2.286,0.914
patents,query_sparse_32_57,32,88,23,3,12.0,7.359,0.22,1.0,0.0,16.344,23.0,12.0,False,True,0.177,5.5,14,2,2,1,14,4,1,2.286,0.994
patents,query_sparse_16_104,16,44,8,3,4.0,3.092,0.371,1.0,0.002,6.25,8.0,4.0,False,True,0.367,5.5,14,2,2,1,11,3,1,1.455,0.688
patents,query_sparse_32_141,32,88,19,3,10.0,6.532,0.287,1.0,0.0,14.781,19.0,10.0,False,True,0.177,5.5,12,2,2,1,14,4,1,2.286,1.069
patents,query_dense_32_149,32,166,14,3,7.0,4.593,0.333,1.0,0.0,11.344,14.0,7.0,False,True,0.335,10.375,26,2,2,1,15,4,1,2.133,0.99
patents,query_sparse_16_183,16,44,6,3,3.0,2.783,0.503,1.0,0.027,4.812,6.0,3.0,False,True,0.367,5.5,10,2,2,1,13,2,1,1.231,0.439
patents,query_dense_4_147,4,10,2,3,1.0,1.167,0.89,1.0,0.781,1.5,2.0,1.0,False,True,1.667,5.0,6,4,4,2,4,1,1,1.0,0.0
patents,query_sparse_16_29,16,44,7,3,4.0,3.067,0.392,1.0,0.005,5.562,7.0,4.0,False,True,0.367,5.5,10,2,2,1,10,3,1,1.6,0.699
patents,query_sparse_24_137,24,66,9,3,5.0,3.612,0.354,1.0,0.0,7.708,9.0,5.0,False,True,0.239,5.5,14,2,2,1,13,4,1,1.846,0.987
patents,query_dense_8_44,8,28,3,3,2.0,1.571,0.654,1.0,0.377,2.375,3.0,2.0,False,True,1.0,7.0,12,4,4,2,7,2,1,1.143,0.378
patents,query_dense_16_84,16,56,6,3,3.0,2.442,0.509,1.0,0.024,4.5,6.0,3.0,False,True,0.467,7.0,12,2,2,1,12,3,1,1.333,0.651
patents,query_dense_24_187,24,112,5,3,3.0,2.344,0.473,1.0,0.026,4.125,5.0,3.0,False,True,0.406,9.333,18,4,4,2,15,3,1,1.6,0.737
patents,query_dense_32_58,32,106,12,3,6.0,3.964,0.473,1.0,0.003,8.594,12.0,6.0,False,True,0.214,6.625,12,2,2,1,16,3,1,2.0,0.894
patents,query_dense_8_41,8,26,3,4,2.0,1.643,0.846,1.0,0.266,2.5,3.0,2.0,True,True,0.929,6.5,8,2,2,1,4,3,1,2.0,0.816
patents,query_sparse_16_151,16,44,6,3,3.0,2.683,0.386,1.0,0.019,4.812,6.0,3.0,False,True,0.367,5.5,14,2,2,1,9,3,1,1.778,0.667
patents,query_sparse_24_33,24,66,14,3,7.0,4.942,0.302,1.0,0.0,10.917,14.0,7.0,False,True,0.239,5.5,12,2,2,1,13,4,1,1.846,0.899
patents,query_sparse_32_97,32,88,13,3,7.0,5.272,0.238,1.0,0.0,10.344,13.0,7.0,False,True,0.177,5.5,14,2,2,1,17,4,1,1.882,0.857
patents,query_dense_8_15,8,26,4,3,2.0,1.857,0.634,1.0,0.053,3.25,4.0,2.0,False,True,0.929,6.5,10,2,2,1,6,2,1,1.333,0.516
patents,query_dense_16_185,16,64,5,3,3.0,2.283,0.567,1.0,0.087,4.0,5.0,3.0,False,True,0.533,8.0,12,4,4,1,11,4,1,1.455,0.934
patents,query_dense_16_92,16,54,9,4,5.0,3.2,0.567,1.0,0.001,6.812,9.0,5.0,True,True,0.45,6.75,10,2,2,1,13,2,1,1.231,0.439
patents,query_sparse_8_51,8,22,4,3,2.0,1.857,0.718,1.0,0.211,3.0,4.0,2.0,False,True,0.786,5.5,8,2,2,1,4,3,1,2.0,0.816
patents,query_sparse_24_158,24,66,13,3,7.0,5.645,0.259,1.0,0.0,10.708,13.0,7.0,False,True,0.239,5.5,10,4,2,1,13,4,1,1.846,0.899
patents,query_dense_24_189,24,84,10,3,5.0,4.091,0.338,1.0,0.002,8.042,10.0,5.0,False,True,0.304,7.0,12,2,2,1,15,3,1,1.6,0.737
patents,query_dense_16_132,16,68,6,3,3.0,2.4,0.442,1.0,0.025,4.375,6.0,3.0,False,True,0.567,8.5,18,4,2,1,12,2,1,1.333,0.492
patents,query_sparse_32_88,32,88,18,3,9.0,6.006,0.263,1.0,0.0,13.5,18.0,9.0,False,True,0.177,5.5,14,2,2,1,16,5,1,2.0,1.265
patents,query_dense_4_28,4,6,3,0,2.0,1.667,0.809,1.0,0.618,2.5,3.0,2.0,True,True,1.0,3.0,4,2,2,1,4,1,1,1.0,0.0
patents,query_dense_24_125,24,102,8,3,4.0,3.21,0.412,1.0,0.001,6.208,8.0,4.0,False,True,0.37,8.5,16,2,2,1,13,4,1,1.846,1.144
patents,query_dense_8_151,8,30,3,3,2.0,1.571,0.671,1.0,0.154,2.5,3.0,2.0,False,True,1.071,7.5,12,2,2,1,6,2,1,1.333,0.516
patents,query_dense_4_49,4,6,3,0,2.0,1.667,0.809,1.0,0.618,2.5,3.0,2.0,True,True,1.0,3.0,4,2,2,1,4,1,1,1.0,0.0
patents,query_sparse_8_68,8,22,3,3,2.0,1.75,0.703,1.0,0.266,2.625,3.0,2.0,False,True,0.786,5.5,8,2,2,1,7,2,1,1.143,0.378
patents,query_dense_24_195,24,80,11,3,6.0,4.272,0.388,1.0,0.0,9.417,11.0,6.0,False,True,0.29,6.667,16,2,2,1,14,4,1,1.714,0.914
patents,query_dense_32_143,32,112,18,3,9.0,6.784,0.288,1.0,0.0,14.812,18.0,9.0,False,True,0.226,7.0,16,2,2,1,15,4,1,2.133,1.246
patents,query_dense_24_122,24,88,12,4,6.0,4.377,0.42,1.0,0.0,8.917,12.0,6.0,True,True,0.319,7.333,12,2,2,1,15,2,1,1.6,0.507
patents,query_sparse_32_34,32,88,9,3,5.0,3.522,0.241,1.0,0.001,6.688,9.0,5.0,False,True,0.177,5.5,18,2,2,1,14,4,1,2.286,1.069
patents,query_sparse_32_172,32,88,17,3,9.0,6.534,0.234,1.0,0.0,14.156,17.0,9.0,False,True,0.177,5.5,14,2,2,1,16,6,1,2.0,1.366
patents,query_dense_8_188,8,26,2,3,1.0,1.536,0.593,1.0,0.364,1.875,2.0,1.0,False,True,0.929,6.5,14,4,4,1,5,3,1,1.6,0.894
patents,query_dense_4_24,4,8,2,4,2.0,1.333,1.0,1.0,1.0,2.0,2.0,2.0,True,True,1.333,4.0,4,4,4,2,4,1,1,1.0,0.0
patents,query_dense_8_185,8,26,3,3,2.0,1.643,0.72,1.0,0.276,2.5,3.0,2.0,False,True,0.929,6.5,10,2,2,1,6,2,1,1.333,0.516
patents,query_dense_24_109,24,94,6,3,3.0,2.496,0.445,1.0,0.041,4.375,6.0,3.0,False,True,0.341,7.833,16,2,2,1,16,3,1,1.5,0.632
patents,query_dense_24_152,24,80,13,3,7.0,5.007,0.328,1.0,0.0,10.083,13.0,7.0,False,True,0.29,6.667,14,2,2,1,16,4,1,1.5,0.816
patents,query_dense_24_63,24,80,12,3,6.0,4.062,0.297,1.0,0.0,8.875,12.0,6.0,False,True,0.29,6.667,16,2,2,1,14,3,1,1.714,0.726
patents,query_dense_32_111,32,128,18,3,9.0,6.341,0.4,1.0,0.0,14.625,18.0,9.0,False,True,0.258,8.0,16,2,2,1,16,5,1,2.0,0.966
patents,query_sparse_24_131,24,66,12,3,6.0,4.359,0.324,1.0,0.0,9.125,12.0,6.0,False,True,0.239,5.5,12,2,2,1,15,5,1,1.6,1.056
patents,query_dense_24_102,24,80,11,3,6.0,3.841,0.297,1.0,0.0,8.208,11.0,6.0,False,True,0.29,6.667,18,2,2,1,15,3,1,1.6,0.737
patents,query_sparse_8_150,8,22,3,3,2.0,1.714,0.655,1.0,0.268,2.5,3.0,2.0,False,True,0.786,5.5,10,2,2,1,8,1,1,1.0,0.0
patents,query_dense_8_92,8,30,3,3,2.0,1.536,0.739,1.0,0.385,2.375,3.0,2.0,False,True,1.071,7.5,10,4,4,2,7,2,1,1.143,0.378
patents,query_sparse_32_119,32,88,10,3,5.0,4.859,0.276,1.0,0.0,8.438,10.0,5.0,False,True,0.177,5.5,10,2,2,1,19,3,1,1.684,0.82
patents,query_dense_32_168,32,104,22,3,11.0,7.712,0.26,1.0,0.0,16.906,22.0,11.0,False,True,0.21,6.5,16,2,2,1,16,3,1,2.0,0.73
patents,query_dense_16_90,16,60,5,3,3.0,2.267,0.514,1.0,0.046,3.875,5.0,3.0,False,True,0.5,7.5,14,2,2,1,12,2,1,1.333,0.492
patents,query_dense_4_9,4,6,3,0,2.0,1.667,0.809,1.0,0.618,2.5,3.0,2.0,True,True,1.0,3.0,4,2,2,1,4,1,1,1.0,0.0
patents,query_dense_8_190,8,26,3,3,2.0,1.679,0.618,1.0,0.119,2.625,3.0,2.0,False,True,0.929,6.5,12,2,2,1,7,2,1,1.143,0.378
patents,query_dense_24_124,24,100,6,3,3.0,2.511,0.397,1.0,0.003,5.0,6.0,3.0,False,True,0.362,8.333,20,2,2,1,13,3,1,1.846,0.689
patents,query_dense_24_107,24,102,11,3,6.0,3.591,0.41,1.0,0.0,8.292,11.0,6.0,False,True,0.37,8.5,20,2,2,1,14,3,1,1.714,0.726
patents,query_dense_4_171,4,8,2,3,1.0,1.333,0.793,1.0,0.461,1.75,2.0,1.0,False,True,1.333,4.0,6,2,2,1,4,1,1,1.0,0.0
patents,query_dense_8_156,8,28,3,3,2.0,1.536,0.705,1.0,0.383,2.25,3.0,2.0,False,True,1.0,7.0,10,4,4,2,5,3,1,1.6,0.894
patents,query_dense_24_162,24,166,6,3,3.0,2.703,0.486,1.0,0.0,4.958,6.0,3.0,False,True,0.601,13.833,24,2,2,1,15,4,1,1.6,0.91
patents,query_dense_16_150,16,60,9,3,5.0,3.258,0.447,1.0,0.0,6.938,9.0,5.0,False,True,0.5,7.5,14,2,2,1,8,4,1,2.0,1.069
patents,query_dense_16_72,16,70,7,3,4.0,2.842,0.559,1.0,0.0,6.0,7.0,4.0,False,True,0.583,8.75,14,2,2,1,9,4,1,1.778,0.972
patents,query_sparse_8_167,8,22,3,4,2.0,1.786,0.734,1.0,0.595,2.75,3.0,2.0,True,True,0.786,5.5,8,4,4,2,8,1,1,1.0,0.0
patents,query_dense_24_64,24,82,15,3,8.0,5.156,0.302,1.0,0.0,11.125,15.0,8.0,False,True,0.297,6.833,16,2,2,1,14,5,1,1.714,1.139
patents,query_dense_32_48,32,322,7,3,4.0,2.605,0.52,1.0,0.0,6.0,7.0,4.0,False,True,0.649,20.125,36,4,2,1,17,3,1,1.882,0.781
patents,query_dense_24_89,24,164,4,3,2.0,1.96,0.479,1.0,0.023,3.167,4.0,2.0,False,True,0.594,13.667,34,4,4,2,12,3,1,2.0,0.739
patents,query_dense_24_199,24,78,14,3,7.0,5.141,0.294,1.0,0.0,10.792,14.0,7.0,False,True,0.283,6.5,12,2,2,1,14,4,1,1.714,0.914
patents,query_dense_4_179,4,6,3,0,2.0,1.667,0.809,1.0,0.618,2.5,3.0,2.0,True,True,1.0,3.0,4,2,2,1,3,2,1,1.333,0.577
patents,query_sparse_32_187,32,88,17,3,9.0,6.258,0.202,1.0,0.0,13.469,17.0,9.0,False,True,0.177,5.5,14,2,2,1,15,7,1,2.133,1.727
patents,query_dense_4_31,4,10,2,3,1.0,1.167,0.89,1.0,0.781,1.5,2.0,1.0,False,True,1.667,5.0,6,4,4,2,3,2,1,1.333,0.577
patents,query_sparse_8_153,8,22,4,3,2.0,1.857,0.671,1.0,0.187,3.125,4.0,2.0,False,True,0.786,5.5,8,2,2,1,7,2,1,1.143,0.378
patents,query_sparse_8_5,8,22,4,3,2.0,1.929,0.643,1.0,0.138,3.25,4.0,2.0,False,True,0.786,5.5,8,2,2,1,8,1,1,1.0,0.0
patents,query_sparse_16_28,16,44,10,4,5.0,4.017,0.428,1.0,0.0,8.125,10.0,5.0,True,True,0.367,5.5,10,2,2,1,12,2,1,1.333,0.492
patents,query_dense_32_191,32,116,14,3,7.0,5.048,0.245,1.0,0.0,10.625,14.0,7.0,False,True,0.234,7.25,20,2,2,1,16,5,1,2.0,1.265
patents,query_dense_8_122,8,28,3,3,2.0,1.571,0.817,1.0,0.258,2.375,3.0,2.0,False,True,1.0,7.0,10,2,2,1,6,3,1,1.333,0.816
patents,query_sparse_8_87,8,22,5,3,3.0,2.107,0.631,1.0,0.068,3.875,5.0,3.0,False,True,0.786,5.5,8,2,2,1,7,2,1,1.143,0.378
patents,query_dense_16_179,16,66,7,3,4.0,2.683,0.544,1.0,0.001,5.625,7.0,4.0,False,True,0.55,8.25,14,2,2,1,10,4,1,1.6,0.966
patents,query_dense_8_141,8,26,3,3,2.0,1.643,0.72,1.0,0.276,2.5,3.0,2.0,False,True,0.929,6.5,10,2,2,1,6,2,1,1.333,0.516
patents,query_dense_16_171,16,60,6,3,3.0,2.617,0.429,1.0,0.003,4.875,6.0,3.0,False,True,0.5,7.5,14,2,2,1,13,3,1,1.231,0.599
patents,query_sparse_8_139,8,22,4,3,2.0,1.821,0.601,1.0,0.143,3.0,4.0,2.0,False,True,0.786,5.5,10,2,2,1,7,2,1,1.143,0.378
patents,query_dense_32_138,32,110,20,3,10.0,7.365,0.251,1.0,0.0,15.906,20.0,10.0,False,True,0.222,6.875,18,2,2,1,17,4,1,1.882,1.166
patents,query_dense_4_108,4,8,2,3,1.0,1.333,0.793,1.0,0.461,1.75,2.0,1.0,False,True,1.333,4.0,6,2,2,1,3,2,1,1.333,0.577
patents,query_sparse_8_30,8,22,4,3,2.0,1.929,0.668,1.0,0.092,3.25,4.0,2.0,False,True,0.786,5.5,8,2,2,1,7,2,1,1.143,0.378
patents,query_dense_32_49,32,118,10,3,5.0,4.234,0.259,1.0,0.001,8.031,10.0,5.0,False,True,0.238,7.375,12,2,2,1,16,4,1,2.0,1.095
patents,query_dense_16_159,16,70,4,3,2.0,2.158,0.564,1.0,0.303,3.375,4.0,2.0,False,True,0.583,8.75,16,6,6,1,12,2,1,1.333,0.492
patents,query_sparse_32_156,32,88,13,3,7.0,5.165,0.249,1.0,0.0,10.031,13.0,7.0,False,True,0.177,5.5,14,2,2,1,16,3,1,2.0,0.894
patents,query_dense_8_197,8,28,2,3,2.0,1.5,0.656,1.0,0.381,2.0,2.0,2.0,False,True,1.0,7.0,12,4,4,2,6,2,1,1.333,0.516
patents,query_sparse_16_166,16,44,7,3,4.0,2.983,0.451,1.0,0.006,5.75,7.0,4.0,False,True,0.367,5.5,10,2,2,1,14,2,1,1.143,0.363
patents,query_sparse_8_129,8,22,3,4,2.0,1.786,0.779,1.0,0.321,2.75,3.0,2.0,True,True,0.786,5.5,8,2,2,1,7,2,1,1.143,0.378
patents,query_dense_32_163,32,108,19,3,10.0,7.821,0.297,1.0,0.0,15.719,19.0,10.0,False,True,0.218,6.75,14,2,2,1,16,4,1,2.0,0.894
patents,query_dense_8_93,8,28,3,3,2.0,1.571,0.662,1.0,0.336,2.375,3.0,2.0,False,True,1.0,7.0,12,4,4,2,7,2,1,1.143,0.378
patents,query_dense_24_120,24,90,6,3,3.0,2.616,0.456,1.0,0.011,4.583,6.0,3.0,False,True,0.326,7.5,14,2,2,1,14,3,1,1.714,0.914
patents,query_sparse_16_64,16,44,8,3,4.0,3.467,0.395,1.0,0.003,6.562,8.0,4.0,False,True,0.367,5.5,10,2,2,1,8,3,1,2.0,0.926
patents,query_dense_4_20,4,8,2,4,2.0,1.333,1.0,1.0,1.0,2.0,2.0,2.0,True,True,1.333,4.0,4,4,4,2,3,2,1,1.333,0.577
patents,query_sparse_8_62,8,22,3,3,2.0,1.75,0.825,1.0,0.573,2.875,3.0,2.0,False,True,0.786,5.5,6,4,4,2,8,1,1,1.0,0.0
patents,query_dense_16_136,16,52,10,3,5.0,4.15,0.417,1.0,0.0,8.312,10.0,5.0,False,True,0.433,6.5,12,2,2,1,12,3,1,1.333,0.651
patents,query_dense_4_115,4,8,2,3,1.0,1.333,0.793,1.0,0.461,1.75,2.0,1.0,False,True,1.333,4.0,6,2,2,1,4,1,1,1.0,0.0
patents,query_sparse_24_28,24,66,7,3,4.0,3.319,0.397,1.0,0.044,5.625,7.0,4.0,False,True,0.239,5.5,12,2,2,1,14,4,1,1.714,1.069
patents,query_dense_32_102,32,106,16,3,8.0,6.107,0.241,1.0,0.0,12.656,16.0,8.0,False,True,0.214,6.625,18,2,2,1,16,6,1,2.0,1.317
patents,query_dense_32_31,32,116,13,3,7.0,4.567,0.317,1.0,0.0,9.938,13.0,7.0,False,True,0.234,7.25,16,2,2,1,16,4,1,2.0,0.966
patents,query_dense_32_129,32,202,13,3,7.0,4.526,0.532,1.0,0.0,11.219,13.0,7.0,False,True,0.407,12.625,22,2,2,1,18,4,1,1.778,0.943
patents,query_dense_32_43,32,150,16,3,8.0,5.77,0.317,1.0,0.0,12.844,16.0,8.0,False,True,0.302,9.375,22,2,2,1,14,5,1,2.286,1.204
patents,query_dense_32_93,32,104,17,3,9.0,5.635,0.255,1.0,0.0,13.031,17.0,9.0,False,True,0.21,6.5,20,2,2,1,17,4,1,1.882,1.054
patents,query_dense_8_191,8,26,4,3,2.0,1.929,0.692,1.0,0.038,3.375,4.0,2.0,False,True,0.929,6.5,8,2,2,1,8,1,1,1.0,0.0
patents,query_dense_4_124,4,6,3,0,2.0,1.667,0.809,1.0,0.618,2.5,3.0,2.0,True,True,1.0,3.0,4,2,2,1,4,1,1,1.0,0.0
patents,query_dense_32_167,32,104,9,3,5.0,3.819,0.279,1.0,0.0,7.219,9.0,5.0,False,True,0.21,6.5,16,2,2,1,16,4,1,2.0,0.894
patents,query_sparse_32_61,32,88,19,3,10.0,6.738,0.226,1.0,0.0,14.062,19.0,10.0,False,True,0.177,5.5,12,2,2,1,17,4,1,1.882,1.054
patents,query_sparse_24_67,24,66,13,3,7.0,5.127,0.295,1.0,0.0,10.75,13.0,7.0,False,True,0.239,5.5,12,2,2,1,14,4,1,1.714,0.994
patents,query_sparse_8_175,8,22,4,3,2.0,1.857,0.598,1.0,0.2,3.0,4.0,2.0,False,True,0.786,5.5,10,2,2,1,5,2,1,1.6,0.548
patents,query_sparse_32_185,32,88,19,3,10.0,6.268,0.272,1.0,0.0,13.906,19.0,10.0,False,True,0.177,5.5,12,2,2,1,16,3,1,2.0,0.816
patents,query_dense_24_98,24,82,13,3,7.0,4.428,0.37,1.0,0.0,9.667,13.0,7.0,False,True,0.297,6.833,12,2,2,1,12,3,1,2.0,0.739
patents,query_sparse_24_96,24,66,11,3,6.0,3.978,0.325,1.0,0.0,8.667,11.0,6.0,False,True,0.239,5.5,14,2,2,1,17,3,1,1.412,0.618
patents,query_sparse_24_78,24,66,13,3,7.0,4.768,0.349,1.0,0.0,10.417,13.0,7.0,False,True,0.239,5.5,12,2,2,1,16,3,1,1.5,0.73
patents,query_dense_32_9,32,108,9,3,5.0,3.552,0.274,1.0,0.001,6.781,9.0,5.0,False,True,0.218,6.75,20,2,2,1,17,4,1,1.882,0.781
patents,query_dense_24_101,24,78,12,3,6.0,3.986,0.324,1.0,0.0,8.75,12.0,6.0,False,True,0.283,6.5,14,2,2,1,14,4,1,1.714,0.914
patents,query_dense_32_196,32,106,20,3,10.0,7.218,0.335,1.0,0.0,15.875,20.0,10.0,False,True,0.214,6.625,14,2,2,1,17,5,1,1.882,1.111
patents,query_dense_16_192,16,52,9,3,5.0,3.933,0.392,1.0,0.0,7.438,9.0,5.0,False,True,0.433,6.5,10,4,2,1,10,3,1,1.6,0.699
patents,query_dense_4_178,4,6,3,0,2.0,1.667,0.809,1.0,0.618,2.5,3.0,2.0,True,True,1.0,3.0,4,2,2,1,4,1,1,1.0,0.0
patents,query_dense_32_63,32,104,17,3,9.0,6.143,0.26,1.0,0.0,13.781,17.0,9.0,False,True,0.21,6.5,18,2,2,1,15,4,1,2.133,1.06
patents,query_dense_16_120,16,56,9,3,5.0,3.092,0.519,1.0,0.002,6.438,9.0,5.0,False,True,0.467,7.0,12,2,2,1,10,3,1,1.6,0.699
patents,query_sparse_16_81,16,44,9,3,5.0,3.492,0.421,1.0,0.004,7.062,9.0,5.0,False,True,0.367,5.5,8,2,2,1,9,6,1,1.778,1.641
patents,query_dense_32_139,32,170,14,3,7.0,5.232,0.372,1.0,0.0,11.406,14.0,7.0,False,True,0.343,10.625,22,2,2,1,16,4,1,2.0,1.033
patents,query_dense_32_66,32,108,17,3,9.0,7.052,0.219,1.0,0.0,13.812,17.0,9.0,False,True,0.218,6.75,12,4,2,1,17,5,1,1.882,1.219
patents,query_dense_32_136,32,120,12,3,6.0,4.131,0.339,1.0,0.0,9.219,12.0,6.0,False,True,0.242,7.5,16,2,2,1,17,4,1,1.882,0.928
patents,query_dense_4_169,4,6,3,0,2.0,1.667,0.809,1.0,0.618,2.5,3.0,2.0,True,True,1.0,3.0,4,2,2,1,4,1,1,1.0,0.0
patents,query_sparse_24_100,24,66,14,4,7.0,5.109,0.377,1.0,0.0,11.167,14.0,7.0,True,True,0.239,5.5,12,2,2,1,15,4,1,1.6,0.91
patents,query_dense_16_57,16,52,8,3,4.0,2.908,0.457,1.0,0.003,5.875,8.0,4.0,False,True,0.433,6.5,12,2,2,1,10,3,1,1.6,0.699
patents,query_sparse_24_55,24,66,15,3,8.0,5.322,0.322,1.0,0.0,11.75,15.0,8.0,False,True,0.239,5.5,12,2,2,1,14,3,1,1.714,0.825
patents,query_dense_32_71,32,114,17,3,9.0,5.994,0.282,1.0,0.0,12.719,17.0,9.0,False,True,0.23,7.125,18,2,2,1,14,5,1,2.286,1.204
patents,query_sparse_32_99,32,88,16,3,8.0,5.5,0.249,1.0,0.0,11.5,16.0,8.0,False,True,0.177,5.5,14,2,2,1,16,4,1,2.0,1.095
patents,query_sparse_16_79,16,44,7,3,4.0,2.842,0.425,1.0,0.026,5.25,7.0,4.0,False,True,0.367,5.5,12,2,2,1,12,3,1,1.333,0.778
patents,query_sparse_8_37,8,22,4,3,2.0,1.929,0.602,1.0,0.079,3.25,4.0,2.0,False,True,0.786,5.5,10,2,2,1,4,3,1,2.0,0.816
patents,query_dense_4_8,4,8,2,3,1.0,1.333,0.793,1.0,0.461,1.75,2.0,1.0,False,True,1.333,4.0,6,2,2,1,3,2,1,1.333,0.577
patents,query_dense_24_183,24,84,13,3,7.0,5.37,0.32,1.0,0.0,10.625,13.0,7.0,False,True,0.304,7.0,16,2,2,1,13,3,1,1.846,0.555
patents,query_dense_16_129,16,56,9,3,5.0,3.458,0.413,1.0,0.0,7.25,9.0,5.0,False,True,0.467,7.0,14,2,2,1,12,3,1,1.333,0.651
patents,query_sparse_16_147,16,44,6,3,3.0,2.742,0.386,1.0,0.059,4.688,6.0,3.0,False,True,0.367,5.5,12,2,2,1,13,2,1,1.231,0.439
patents,query_sparse_16_154,16,44,9,3,5.0,3.425,0.411,1.0,0.0,7.125,9.0,5.0,False,True,0.367,5.5,12,2,2,1,11,3,1,1.455,0.688
patents,query_dense_8_177,8,26,4,3,2.0,1.75,0.683,1.0,0.135,3.0,4.0,2.0,False,True,0.929,6.5,10,2,2,1,8,1,1,1.0,0.0
patents,query_sparse_24_151,24,66,11,4,6.0,3.75,0.372,1.0,0.001,7.75,11.0,6.0,True,True,0.239,5.5,14,2,2,1,13,4,1,1.846,0.801
patents,query_sparse_16_131,16,44,9,3,5.0,3.333,0.536,1.0,0.003,6.938,9.0,5.0,False,True,0.367,5.5,8,2,2,1,10,3,1,1.6,0.699
patents,query_dense_16_193,16,54,6,3,3.0,3.1,0.476,1.0,0.208,5.188,6.0,3.0,False,True,0.45,6.75,12,4,2,1,11,2,1,1.455,0.522
patents,query_dense_8_139,8,28,2,3,2.0,1.5,0.719,1.0,0.474,2.0,2.0,2.0,False,True,1.0,7.0,12,4,4,2,7,2,1,1.143,0.378
patents,query_sparse_8_6,8,22,4,3,2.0,1.821,0.675,1.0,0.22,3.0,4.0,2.0,False,True,0.786,5.5,8,2,2,1,8,1,1,1.0,0.0
patents,query_sparse_8_185,8,22,3,3,2.0,1.786,0.687,1.0,0.284,2.625,3.0,2.0,False,True,0.786,5.5,8,2,2,1,6,2,1,1.333,0.516
patents,query_dense_8_184,8,26,4,3,2.0,1.857,0.65,1.0,0.055,3.25,4.0,2.0,False,True,0.929,6.5,10,2,2,1,7,2,1,1.143,0.378
patents,query_sparse_16_150,16,44,9,3,5.0,3.4,0.418,1.0,0.001,7.0,9.0,5.0,False,True,0.367,5.5,10,2,2,1,8,4,1,2.0,1.069
patents,query_sparse_8_140,8,22,3,3,2.0,1.714,0.608,1.0,0.312,2.5,3.0,2.0,False,True,0.786,5.5,10,4,4,2,6,2,1,1.333,0.516
